OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized
2833,1996-02-27,16.8,-83.62,0,0
2834,2003-04-16,16.8,-82.28,25918,0
2835,2004-03-08,16.8,-75.32,1080,0
2836,2004-12-16,16.8,-74.29,2314,0
2837,2000-11-04,16.81,-60.17,2700,0
2838,2002-04-23,16.81,-86.02,0,0
2839,2003-03-03,16.81,-81.25,1080,0
2840,2007-12-04,16.81,-74.92,45882,0
2841,1996-02-27,16.82,-83.62,0,0
2842,2000-12-21,16.82,-81.21,0,0
2843,2002-12-19,16.82,-74.13,0,0
2844,1986-10-27,16.83,-57.93,0,0
2845,1994-04-14,16.83,-81.5,0,0
2846,1994-04-14,16.83,-81.52,0,0
2847,1995-11-04,16.83,-58.95,540,0
2848,1995-12-26,16.83,-74.48,1620,0
2849,1996-02-27,16.83,-83.6,0,0
2850,1999-03-03,16.83,-83.49,0,0
2851,2001-03-05,16.83,-85.34,0,0
2852,2002-12-12,16.83,-116.12,0,0
2853,2008-12-05,16.83,-75.83,0,0
2854,1993-03-03,16.85,-77.25,1080,0
2855,1993-03-03,16.85,-77.25,0,0
2856,1995-12-27,16.85,-81.48,0,0
2857,1996-02-27,16.85,-83.58,0,0
2858,1998-11-07,16.85,-61.44,0,0
2859,1991-12-21,16.86,-85.95,1620,0
2860,1991-12-21,16.86,-85.95,1080,0
2861,2001-02-28,16.86,-80.17,2700,0
2862,2004-12-15,16.86,-73.25,0,0
2863,1995-11-24,16.87,-62.63,0,0
2864,1998-04-17,16.87,-84.33,0,0
2865,2000-03-02,16.87,-78.6,2700,0
2866,2000-12-21,16.87,-77.07,0,0
2867,2004-11-02,16.87,-60.33,0,0
2868,2005-04-25,16.87,-61.36,0,0
2869,1995-12-27,16.88,-81.53,540,0
2870,2003-12-04,16.88,-159.15,34017,0
2871,2012-07-08,16.88,-159.15,7422,0
2872,2012-10-29,16.88,-159.15,1415361,0
2873,1999-03-01,16.89,-80.38,2160,0
2874,2000-12-20,16.89,-76.7,0,0
2875,2000-12-21,16.89,-76.98,0,0
2876,2007-11-26,16.89,-63.88,0,0
2877,1999-12-02,16.9,-64.06,771,0
2878,2007-12-04,16.92,-75.54,0,0
2879,1996-12-22,16.93,-81.77,0,0
2880,2000-12-21,16.93,-77.19,540,0
2881,2001-03-02,16.95,-82.05,540,0
2882,2001-03-02,16.95,-83.16,0,0
2883,2006-04-10,16.95,-77.34,11879,0
2884,1998-12-25,16.96,-84.71,11879,0
2885,2001-12-11,16.96,-70.33,0,0
2886,1989-12-03,16.97,-62.68,3780,0
2887,1989-12-03,16.97,-62.68,0,0
2888,1994-04-14,16.97,-82.65,0,0
2889,1996-12-04,16.97,-62.88,0,0
2890,2000-11-07,16.97,-61.91,5940,0
2891,2003-12-01,16.97,-63.87,3000,0
2892,2007-10-29,16.97,-58.55,773,0
2893,1992-03-07,16.98,-80.38,491,0
2894,1992-03-08,16.98,-80.38,2160,0
2895,1993-11-01,16.98,-60,0,0
2896,1993-11-01,16.98,-60,540,0
2897,1994-12-21,16.98,-73.63,0,0
2898,1994-12-21,16.98,-73.63,540,0
2899,2001-04-22,16.98,-61.87,540,0
2900,2003-12-01,16.98,-63.7,1620,0
2901,2007-10-29,16.98,-58.53,0,0
2902,2007-11-27,16.98,-63.48,0,0
2903,1989-12-01,17,-63.72,0,0
2904,1989-12-01,17,-63.72,1440,0
2905,1996-12-03,17,-62.78,0,0
2906,1996-12-20,17,-79.5,540,0
2907,1998-04-17,17,-84.17,0,0
2908,1999-02-28,17,-78.19,540,0
2909,2000-04-27,17,-60.76,0,0
2910,2000-12-20,17,-75.54,540,0
2911,2001-02-27,17,-78.15,0,0
2912,2003-03-03,17,-80.39,540,0
2913,2006-12-04,17,-62.61,540,0
2914,2006-12-05,17,-65.25,2700,0
2915,1998-11-04,17.01,-61.96,4860,0
2916,2000-12-20,17.01,-76.54,0,0
2917,1991-12-13,17.02,-70.05,540,0
2918,1991-12-13,17.02,-70.05,2160,0
2919,1993-12-02,17.02,-63.43,540,0
2920,1993-12-02,17.02,-63,982,0
2921,1994-04-11,17.02,-78.22,540,0
2922,1994-11-30,17.02,-64.78,0,0
2923,1994-11-30,17.02,-64.78,1620,0
2924,1994-12-21,17.02,-72.57,540,0
2925,1994-12-21,17.02,-72.57,1473,0
2926,2000-03-03,17.02,-79.91,540,0
2927,2004-12-11,17.02,-71.52,0,0
2928,1994-04-10,17.03,-76.4,1620,0
2929,1994-04-11,17.03,-78.2,1620,0
2930,1996-12-23,17.03,-83.95,4802,0
2931,1997-12-04,17.03,-63.4,0,0
2932,1999-03-01,17.03,-81.71,0,0
2933,2001-02-28,17.03,-79.66,0,0
2934,2001-10-31,17.04,-101.36,0,0
2935,2006-03-07,17.04,-86.24,11574,0
2936,1993-03-04,17.05,-78.02,540,0
2937,1993-03-04,17.05,-78.02,1620,0
2938,1999-11-04,17.05,-58.53,6599,0
2939,2002-11-03,17.05,-57.73,1080,0
2940,2007-12-05,17.06,-76.08,0,0
2941,1994-04-10,17.07,-76.4,1080,0
2942,1996-02-25,17.07,-78.72,0,0
2943,1997-12-03,17.07,-64.15,1080,0
2944,1991-12-16,17.08,-78.18,1080,0
2945,1991-12-17,17.08,-78.18,540,0
2946,1998-12-20,17.08,-73.99,0,0
2947,2007-11-26,17.08,-63.98,0,0
2948,2006-02-27,17.09,-80.34,0,0
2949,2003-04-22,17.1,-85.95,1080,0
2950,2006-04-10,17.11,-77.35,2700,0
2951,2006-04-10,17.11,-77.03,675,0
2952,1996-02-25,17.12,-79.5,2700,0
2953,1996-11-03,17.12,-58.38,0,0
2954,1998-11-02,17.12,-59.78,1080,0
2955,1994-12-24,17.13,-78.12,982,0
2956,2000-03-01,17.13,-76.7,0,0
2957,2004-12-17,17.13,-74.75,0,0
2958,1994-12-22,17.15,-73.37,0,0
2959,1994-12-22,17.15,-73.37,4320,0
2960,1996-02-24,17.15,-77.87,2160,0
2961,1998-04-16,17.15,-84.15,0,0
2962,2000-12-20,17.16,-76.39,0,0
2963,2001-04-24,17.16,-62.73,0,0
2964,1992-03-05,17.17,-78.28,900,0
2965,1992-03-05,17.17,-78.28,0,0
2966,1992-03-07,17.17,-80.02,4174,0
2967,1992-03-07,17.17,-80.02,4723,0
2968,1994-12-23,17.17,-74.75,0,0
2969,1994-12-23,17.17,-74.75,720,0
2970,2001-02-27,17.17,-79.1,3780,0
2971,2001-11-28,17.17,-63.07,15300,0
2972,2004-03-08,17.19,-76.15,0,0
2973,1987-02-24,17.2,-77.03,864,0
2974,1991-03-10,17.2,-75.4,540,0
2975,1996-12-03,17.2,-63,0,0
2976,2006-02-26,17.2,-79.51,14579,0
2977,2007-12-07,17.2,-76.87,26085,0
2978,1999-02-27,17.21,-77.51,6299,0
2979,2007-12-12,17.21,-84.32,2504,0
2980,1992-12-02,17.22,-63.45,540,0
2981,1994-03-01,17.22,-81.83,0,0
2982,1996-02-25,17.22,-80.32,0,0
2983,2007-12-07,17.22,-77.6,2370,0
2984,1989-12-15,17.23,-66.87,2700,0
2985,1989-12-15,17.23,-66.87,1080,0
2986,1995-03-02,17.23,-82.67,0,0
2987,1996-02-25,17.23,-80.32,1080,0
2988,2002-04-02,17.23,-157.24,1714,0
2989,2000-12-11,17.24,-74.22,0,0
2990,2000-12-11,17.24,-74.22,1012,0
2991,2001-02-26,17.24,-77.53,1080,0
2992,2003-03-02,17.24,-79.34,0,0
2993,1992-12-01,17.25,-64.35,15659,0
2994,1996-02-25,17.25,-80.3,0,0
2995,2001-10-30,17.25,-102.62,4320,0
2996,2002-04-19,17.25,-85.62,2699,0
2997,2000-11-30,17.26,-65.12,0,0
2998,2001-02-27,17.26,-78.5,0,0
2999,2007-12-08,17.26,-79.08,0,0
3000,1993-02-27,17.27,-76.03,0,0
3001,1993-02-27,17.27,-76.03,10799,0
3002,1995-02-26,17.27,-76.58,540,0
3003,1996-02-25,17.27,-80.3,0,0
3004,2006-04-09,17.27,-76.75,8099,0
3005,1992-03-07,17.28,-79.45,1270,0
3006,1992-03-07,17.28,-79.45,0,0
3007,1994-12-20,17.28,-71.8,0,0
3008,1994-12-20,17.28,-71.8,4320,0
3009,1996-02-26,17.28,-82.02,0,0
3010,1996-02-26,17.28,-82.03,0,0
3011,1999-12-19,17.28,-77.67,19978,0
3012,1998-12-25,17.29,-84.13,540,0
3013,2008-11-07,17.29,-59.34,399,0
3014,1992-11-19,17.3,-64.4,0,0
3015,1992-11-19,17.3,-64.4,2160,0
3016,1995-02-26,17.3,-77.63,1800,0
3017,1996-02-26,17.3,-81.97,3240,0
3018,1996-02-26,17.3,-81.98,1080,0
3019,1996-02-26,17.3,-82,1080,0
3020,1998-12-01,17.3,-64.67,0,0
3021,2003-12-25,17.3,-74.98,771,0
3022,1992-03-05,17.32,-78.7,10799,0
3023,1992-03-06,17.32,-78.7,0,0
3024,1996-04-13,17.32,-76.67,3240,0
3025,1996-04-13,17.32,-76.67,1080,0
3026,2000-03-02,17.33,-77.64,540,0
3027,2001-12-13,17.34,-73.36,0,0
3028,2002-11-20,17.34,-63.76,0,0
3029,1995-11-06,17.35,-60.2,2160,0
3030,1995-11-06,17.35,-60.2,540,0
3031,1996-11-03,17.35,-60.34,540,0
3032,1996-11-03,17.35,-60.34,0,0
3033,1997-11-05,17.35,-60.75,2700,0
3034,1997-11-05,17.35,-60.75,900,0
3035,1997-11-05,17.35,-60.75,3600,0
3036,1997-11-05,17.35,-60.75,1080,0
3037,1997-11-05,17.35,-60.75,0,0
3038,1998-04-15,17.35,-81.78,0,0
3039,2002-11-20,17.36,-63.8,0,0
3040,1994-03-05,17.37,-82.47,8639,0
3041,1998-04-16,17.37,-83.52,0,0
3042,1998-12-02,17.37,-64.83,0,0
3043,2000-11-30,17.37,-65.1,1350,0
3044,2006-02-26,17.37,-79.04,7777,0
3045,1993-12-03,17.38,-63.38,0,0
3046,1995-12-07,17.38,-63.13,1080,0
3047,1996-12-04,17.38,-63.32,1080,0
3048,2006-12-06,17.38,-66.73,600,0
3049,1999-12-01,17.39,-64.93,3600,0
3050,2004-04-15,17.39,-82.7,0,0
3051,2004-11-28,17.39,-64.99,982,0
3052,1996-12-04,17.4,-63.33,0,0
3053,1996-12-04,17.4,-63.33,1080,0
3054,2006-12-06,17.4,-66.73,0,0
3055,1996-12-04,17.41,-63.33,0,0
3056,1996-12-04,17.41,-63.33,4802,0
3057,1993-12-17,17.42,-66.22,0,0
3058,1995-12-07,17.42,-63.15,0,0
3059,2002-11-19,17.42,-63.72,0,0
3060,1991-10-27,17.43,-59.02,2160,0
3061,1991-10-28,17.43,-59.02,0,0
3062,1997-11-19,17.43,-63.35,0,0
3063,1998-11-02,17.43,-61.04,0,0
3064,1998-12-23,17.44,-83.88,1080,0
3065,1993-12-17,17.45,-66.22,0,0
3066,2001-10-30,17.45,-104.23,0,0
3067,2003-04-14,17.45,-78.91,0,0
3068,2008-11-30,17.45,-66.12,0,0
3069,2001-02-25,17.46,-77.06,1620,0
3070,2002-11-20,17.46,-63.8,0,0
3071,2003-03-10,17.46,-85.87,1080,0
3072,2003-12-27,17.46,-79.08,491,0
3073,1994-03-04,17.47,-82.48,1350,0
3074,1994-04-09,17.47,-76.1,3780,0
3075,1997-03-03,17.47,-70.87,0,0
3076,2000-12-20,17.47,-79.6,1620,0
3077,2002-04-17,17.47,-170.01,923,0
3078,2007-12-07,17.47,-79.32,435,0
3079,2007-11-28,17.48,-63.72,0,0
3080,1992-03-06,17.5,-79.28,5400,0
3081,1992-03-06,17.5,-79.28,0,0
3082,2005-11-16,17.5,-62.31,670,0
3083,2001-11-27,17.51,-63.67,2700,0
3084,1991-02-15,17.52,-64.6,2160,0
3085,1994-04-09,17.52,-76.1,5940,0
3086,1996-12-02,17.52,-63.42,0,0
3087,2003-12-27,17.52,-78.16,1800,0
3088,2000-12-22,17.53,-77.98,540,0
3089,2007-04-23,17.54,-61.23,2175,0
3090,2007-12-08,17.54,-79.76,2596,0
3091,1998-12-23,17.55,-83.58,1080,0
3092,2003-12-03,17.55,-158.31,12419,0
3093,2004-04-20,17.55,-158.31,600,0
3094,2007-12-18,17.55,-84.7,0,0
3095,2012-07-08,17.55,-158.31,60749,0
3096,2012-10-29,17.55,-158.31,271392,0
3097,2004-12-12,17.56,-72.2,0,0
3098,2004-12-17,17.56,-75.34,2160,0
3099,1991-03-12,17.57,-77.97,1620,0
3100,1995-11-03,17.57,-59.18,0,0
3101,1997-11-19,17.57,-63.28,0,0
3102,1997-12-26,17.57,-84.33,2700,0
3103,1997-12-26,17.57,-84.33,1080,0
3104,1997-12-27,17.57,-85.97,0,0
3105,1997-12-27,17.57,-85.97,2160,0
3106,1998-04-11,17.57,-76.65,2160,0
3107,2001-12-14,17.57,-74.14,450,0
3108,1991-03-12,17.58,-77.97,1080,0
3109,1994-02-27,17.58,-79.45,2160,0
3110,1996-02-26,17.58,-80.25,0,0
3111,1997-12-02,17.58,-64.38,0,0
3112,1998-11-02,17.58,-60.48,540,0
3113,1999-12-21,17.58,-74.16,2160,0
3114,2003-12-25,17.58,-75.42,470,0
3115,1997-12-22,17.6,-73.93,0,0
3116,2001-11-16,17.6,-63.32,2700,0
3117,2003-12-26,17.6,-77.23,1080,0
3118,2006-11-29,17.6,-62.73,2024,0
3119,2006-11-29,17.6,-62.71,0,0
3120,2003-12-26,17.61,-76.39,36254,0
3121,1991-11-28,17.62,-64.97,540,0
3122,1991-11-28,17.62,-64.97,0,0
3123,1995-03-01,17.63,-81.67,0,0
3124,1998-04-11,17.63,-76.68,2160,0
3125,2004-03-11,17.63,-78.29,1259,0
3126,2001-11-16,17.64,-63.45,1620,0
3127,2002-12-12,17.64,-115.08,535,0
3128,1993-03-05,17.65,-80.42,1080,0
3129,1993-03-05,17.65,-80.42,0,0
3130,1997-12-25,17.65,-82.97,0,0
3131,1997-12-25,17.65,-82.97,540,0
3132,2000-05-02,17.65,-62.55,540,0
3133,2002-04-24,17.66,-86,5940,0
3134,1994-12-02,17.67,-64.12,1620,0
3135,1995-02-28,17.67,-80.58,0,0
3136,1995-12-06,17.67,-63.58,0,0
3137,1995-12-06,17.67,-63.58,1080,0
3138,1998-04-11,17.67,-76.62,0,0
3139,1998-04-11,17.67,-76.63,2160,0
3140,1999-12-01,17.67,-64.99,5400,0
3141,2005-04-27,17.67,-62.92,0,0
3142,1994-11-30,17.68,-64.95,540,0
3143,1994-11-30,17.68,-64.95,0,0
3144,1998-04-11,17.68,-76.33,0,0
3145,2003-02-14,17.68,-155.1,540,0
3146,2007-12-09,17.68,-80.64,2311,0
3147,2007-10-28,17.69,-58.38,3238,0
3148,1998-12-21,17.71,-74.35,540,0
3149,1992-12-24,17.72,-69.2,0,0
3150,1993-12-18,17.72,-66.9,772,0
3151,1993-12-18,17.72,-66.9,0,0
3152,1995-02-28,17.72,-79.97,2700,0
3153,2005-04-24,17.72,-61,1200,0
3154,1991-12-26,17.73,-86.53,1080,0
3155,1991-12-26,17.73,-86.53,2700,0
3156,1995-02-25,17.73,-75.85,0,0
3157,2002-04-24,17.74,-86.02,1080,0
3158,1996-12-02,17.75,-63.67,1800,0
3159,2007-11-11,17.76,-62.65,393,0
3160,1993-12-02,17.77,-63.78,0,0
3161,1997-03-01,17.77,-68.62,0,0
3162,1998-04-16,17.77,-82.4,0,0
3163,1998-12-22,17.77,-74.39,0,0
3164,2000-05-15,17.77,-67.08,1800,0
3165,2000-05-15,17.77,-67.08,3600,0
3166,2001-10-29,17.77,-105.74,540,0
3167,1997-03-01,17.78,-68.15,0,0
3168,2001-10-30,17.78,-59.51,1661,0
3169,2001-02-25,17.79,-76.27,540,0
3170,2001-03-10,17.79,-85.87,540,0
3171,2003-11-30,17.79,-64.39,0,0
3172,2004-12-12,17.79,-72.33,0,0
3173,1992-11-01,17.8,-59.43,2160,0
3174,1992-11-01,17.8,-59.43,0,0
3175,1996-12-03,17.8,-63.9,4320,0
3176,2000-11-29,17.8,-64.98,1620,0
3177,2000-04-26,17.81,-60.77,0,0
3178,2004-12-15,17.81,-72.14,4320,0
3179,2005-10-30,17.81,-58.63,0,0
3180,2001-04-21,17.82,-61.39,0,0
3181,1996-04-14,17.83,-78.28,1620,0
3182,1996-04-14,17.83,-78.32,3240,0
3183,2001-12-14,17.83,-74.96,4050,0
3184,2006-11-28,17.83,-62.99,3240,0
3185,2001-02-24,17.84,-76.07,1620,0
3186,2000-11-04,17.86,-59.49,2160,0
3187,2007-11-25,17.86,-64.31,0,0
3188,1989-12-21,17.87,-70.4,1080,0
3189,1989-12-21,17.87,-70.4,0,0
3190,2000-11-03,17.87,-60.43,0,0
3191,1991-03-13,17.88,-78.57,3240,0
3192,1991-03-13,17.88,-78.57,0,0
3193,2006-04-08,17.88,-76.13,8639,0
3194,2006-04-08,17.88,-76.13,1080,0
3195,1998-12-21,17.89,-74.32,0,0
3196,1997-11-03,17.9,-58.5,0,0
3197,2002-12-21,17.91,-75.85,600,0
3198,2006-11-26,17.91,-63.18,2160,0
3199,1992-10-31,17.92,-59.75,2571,0
3200,1992-10-31,17.92,-59.75,2250,0
3201,1996-12-02,17.92,-63.97,2160,0
3202,2004-04-06,17.93,-75.94,0,0
3203,1998-12-21,17.95,-74.18,0,0
3204,2002-04-18,17.95,-84.13,569,0
3205,1989-12-01,17.97,-64.61,1080,0
3206,1993-11-01,17.97,-59.03,0,0
3207,1993-11-01,17.97,-59.03,2700,0
3208,1993-12-22,17.97,-74.48,0,0
3209,1996-02-22,17.97,-75.4,10799,0
3210,2007-11-13,17.97,-63.15,0,0
3211,1990-01-02,17.98,-63.98,1080,0
3212,1995-02-28,17.98,-79.2,0,0
3213,1996-02-22,17.98,-75.4,4320,0
3214,1996-02-22,17.98,-75.4,48596,0
3215,2000-05-03,17.99,-63.17,0,0
3216,2002-12-20,17.99,-74.39,3569,0
3217,1996-02-22,18,-75.38,10799,0
3218,2002-04-02,18.01,-156.72,2722,0
3219,1991-12-18,18.02,-79.13,540,0
3220,1991-12-18,18.02,-79.13,2160,0
3221,1995-12-05,18.02,-64.18,2160,0
3222,1996-02-22,18.02,-75.38,12959,0
3223,1996-12-03,18.02,-64.07,0,0
3224,2006-02-24,18.02,-75.41,1543,0
3225,1995-12-05,18.03,-64.2,2160,0
3226,2002-04-18,18.03,-85.26,1080,0
3227,2000-12-20,18.04,-78.86,7559,0
3228,2000-12-20,18.04,-78.86,2700,0
3229,2007-12-11,18.05,-83.68,0,0
3230,2007-11-25,18.06,-64.54,0,0
3231,2006-12-06,18.07,-67.54,1080,0
3232,1992-12-19,18.08,-68.97,13499,0
3233,1992-12-20,18.08,-68.22,0,0
3234,1995-02-27,18.08,-78.78,8998,0
3235,1997-02-28,18.08,-67.48,4049,0
3236,2008-11-07,18.08,-58.88,710,0
3237,2002-04-18,18.1,-83.08,2880,0
3238,2003-11-30,18.12,-64.89,0,0
3239,2004-12-17,18.13,-75.37,0,0
3240,2006-10-30,18.13,-61.15,540,0
3241,2000-12-11,18.14,-74.58,540,0
3242,1992-03-02,18.15,-74.89,900,0
3243,1992-03-02,18.15,-74.89,540,0
3244,2002-12-20,18.15,-74.59,4234,0
3245,1995-02-24,18.17,-76.22,4320,0
3246,2001-10-29,18.18,-105.82,540,0
3247,2002-04-17,18.18,-81.92,0,0
3248,1995-12-27,18.2,-76.15,1543,0
3249,2003-11-02,18.22,-57.63,540,0
3250,1998-12-23,18.24,-76.4,540,0
3251,1987-02-22,18.25,-76.13,3780,0
3252,1993-02-26,18.25,-76.2,540,0
3253,1993-02-26,18.25,-76.2,0,0
3254,2000-12-22,18.25,-78.69,1080,0
3255,1994-02-24,18.27,-76.27,5400,0
3256,1994-02-24,18.27,-76.27,0,0
3257,1997-12-04,18.27,-64.47,0,0
3258,1997-12-04,18.27,-64.47,540,0
3259,1995-12-05,18.28,-64.22,0,0
3260,1996-12-01,18.28,-64.88,0,0
3261,2007-10-28,18.28,-58.25,558,0
3262,2003-11-19,18.29,-64.06,1080,0
3263,2007-10-28,18.29,-58.23,0,0
3264,1995-02-21,18.32,-76.1,540,0
3265,1998-11-01,18.32,-59.67,2160,0
3266,1999-11-04,18.33,-58.12,6299,0
3267,2008-04-16,18.33,-75.02,1200,0
3268,1987-02-19,18.34,-75.85,0,0
3269,1998-11-02,18.34,-60.34,2700,0
3270,2001-04-30,18.34,-64.09,540,0
3271,2007-12-10,18.34,-82.47,0,0
3272,1993-02-23,18.35,-76.23,1620,0
3273,1993-02-23,18.35,-76.23,1080,0
3274,1997-03-05,18.35,-75.3,3240,0
3275,1997-03-05,18.35,-75.3,3597,0
3276,1997-03-05,18.35,-75.3,5405,0
3277,1997-03-04,18.37,-75.3,0,0
3278,2005-04-27,18.37,-64.13,0,0
3279,1993-02-22,18.38,-76.15,540,0
3280,2006-04-08,18.38,-76.12,1080,0
3281,2002-04-16,18.39,-80.19,2700,0
3282,2002-04-16,18.39,-81.18,0,0
3283,2006-04-07,18.4,-76.38,0,0
3284,2007-11-14,18.4,-64.15,0,0
3285,2005-05-08,18.42,-64.35,0,0
3286,1992-12-20,18.43,-68.22,0,0
3287,1997-12-23,18.43,-74.55,0,0
3288,2006-04-08,18.43,-76.23,0,0
3289,2000-02-29,18.44,-75.76,2160,0
3290,1993-02-22,18.45,-76.48,540,0
3291,1993-02-22,18.45,-76.48,0,0
3292,1995-12-27,18.45,-76.83,21598,0
3293,2000-05-16,18.45,-67.76,1799,0
3294,2001-03-06,18.45,-76.28,466,0
3295,2001-12-15,18.45,-76.21,1473,0
3296,2003-12-03,18.46,-157.58,0,0
3297,2004-04-19,18.46,-157.58,1080,0
3298,2012-07-07,18.46,-157.58,199859,0
3299,2012-10-29,18.46,-157.58,568786,0
3300,1991-01-14,18.47,-64.45,6479,0
3301,2000-12-12,18.47,-75.09,6075,0
3302,2000-12-12,18.47,-75.09,1620,0
3303,2001-02-24,18.47,-76.03,5400,0
3304,1994-11-01,18.48,-59.33,0,0
3305,2002-04-15,18.48,-79.16,772,0
3306,2006-12-17,18.48,-75.82,0,0
3307,1995-12-04,18.5,-64.52,675,0
3308,1996-04-12,18.5,-74.83,14039,0
3309,1997-11-04,18.5,-60.73,565,0
3310,2001-03-05,18.5,-75.95,7019,0
3311,2008-12-09,18.5,-79.88,496,0
3312,2004-11-01,18.52,-59.56,0,0
3313,1992-10-31,18.53,-59.6,0,0
3314,1992-10-31,18.53,-59.6,1080,0
3315,1992-11-30,18.53,-64.4,0,0
3316,2004-04-14,18.53,-80.8,0,0
3317,2002-04-17,18.54,-170.6,1080,0
3318,1998-04-10,18.55,-75.03,0,0
3319,2008-04-21,18.55,-77.46,540,0
3320,1999-12-21,18.56,-78.65,8099,0
3321,1996-04-14,18.57,-76.75,2700,0
3322,2003-02-27,18.57,-76.82,3780,0
3323,2005-04-23,18.57,-60.82,1620,0
3324,2006-12-17,18.57,-75.24,540,0
3325,1996-02-22,18.58,-74.7,4860,0
3326,1996-04-13,18.58,-75.93,6479,0
3327,2002-12-23,18.58,-77.35,6513,0
3328,2007-12-10,18.58,-83.39,1176,0
3329,2000-12-22,18.59,-78.87,3240,0
3330,2001-05-11,18.6,-64.94,568,0
3331,1998-04-10,18.62,-74.75,1080,0
3332,1995-12-27,18.63,-77.92,0,0
3333,1996-04-14,18.63,-76.25,3240,0
3334,2001-10-30,18.63,-59.64,2700,0
3335,2003-11-30,18.64,-64.56,540,0
3336,2004-03-04,18.64,-68.26,0,0
3337,2001-03-06,18.65,-76.93,0,0
3338,1999-02-25,18.66,-75.85,0,0
3339,2002-12-11,18.66,-114.51,0,0
3340,2007-05-11,18.66,-64.96,0,0
3341,1999-05-10,18.67,-64.98,450,0
3342,1999-05-10,18.67,-64.98,8774,0
3343,2004-04-11,18.68,-76.92,3240,0
3344,2007-03-07,18.68,-75.12,0,0
3345,2007-05-11,18.68,-64.96,765,0
3346,1987-02-18,18.69,-75.06,1350,0
3347,2000-12-19,18.69,-78.41,0,0
3348,1994-02-21,18.7,-76.65,19438,0
3349,1994-02-27,18.7,-77.33,386,0
3350,1994-02-27,18.7,-77.33,540,0
3351,2006-12-07,18.7,-67.76,432,0
3352,2007-03-07,18.7,-75.56,43243,0
3353,1994-02-21,18.72,-77.45,1080,0
3354,1996-04-15,18.72,-78.92,1620,0
3355,1996-04-15,18.72,-78.92,1080,0
3356,2001-05-01,18.72,-64.64,540,0
3357,2000-03-11,18.73,-75.51,0,0
3358,2001-03-05,18.73,-75.58,0,0
3359,2005-10-30,18.73,-58.33,1908,0
3360,2006-04-03,18.73,-75.37,0,0
3361,2007-03-12,18.74,-77.39,0,0
3362,1993-02-17,18.75,-75.43,540,0
3363,1993-02-17,18.75,-75.43,1080,0
3364,2001-03-04,18.75,-74.7,2700,0
3365,2001-03-07,18.76,-77.48,1800,0
3366,2002-04-15,18.76,-78.17,0,0
3367,2003-04-12,18.76,-77.02,97192,0
3368,2005-05-08,18.76,-63.83,491,0
3369,2000-03-11,18.77,-76.27,2667,0
3370,2003-04-13,18.77,-77.93,0,0
3371,2005-04-23,18.77,-60.59,6171,0
3372,2000-12-19,18.78,-77.71,28348,0
3373,2000-12-19,18.78,-77.71,13499,0
3374,2002-04-15,18.78,-77.82,3240,0
3375,1995-02-19,18.8,-75.17,2700,0
3376,1995-02-20,18.8,-75.43,1620,0
3377,1995-11-03,18.8,-59.62,0,0
3378,1996-04-15,18.8,-78.45,0,0
3379,2007-12-18,18.8,-84.9,2020,0
3380,2008-04-22,18.8,-77.96,1157,0
3381,1992-10-31,18.83,-59.35,1080,0
3382,1992-10-31,18.83,-59.35,8639,0
3383,1998-12-23,18.83,-75.97,0,0
3384,2003-05-12,18.83,-156.55,0,0
3385,2005-05-09,18.84,-63.62,13113,0
3386,2007-04-22,18.84,-60.37,1525,0
3387,2007-03-12,18.86,-79.4,0,0
3388,1996-04-15,18.88,-77.67,2160,0
3389,2003-03-02,18.89,-79.21,2700,0
3390,2000-03-10,18.9,-75.02,540,0
3391,2003-02-28,18.9,-77.17,0,0
3392,2000-05-17,18.91,-68.24,540,0
3393,2000-05-17,18.91,-68.24,10799,0
3394,2007-03-07,18.92,-75.96,5405,0
3395,1987-02-18,18.93,-74.64,0,0
3396,2002-03-07,18.93,-76.75,2160,0
3397,2005-03-08,18.94,-75.84,2160,0
3398,1996-04-16,18.95,-80.47,5400,0
3399,1998-11-01,18.95,-60,49676,0
3400,2003-02-13,18.95,-156.27,600,0
3401,2005-03-08,18.95,-75.78,1620,0
3402,2005-03-08,18.95,-75.81,6479,0
3403,2000-12-18,18.96,-76.96,3240,0
3404,2008-04-23,18.96,-78.46,8999,0
3405,1994-10-31,18.97,-59.12,3733,0
3406,1995-02-19,18.97,-75.08,4320,0
3407,2001-03-11,18.97,-85.53,2250,0
3408,2007-10-27,18.97,-58.03,1744,0
3409,2012-06-29,18.97,-143.47,4354,0
3410,2012-10-25,18.97,-143.47,47846,0
3411,1997-12-23,18.98,-74.23,3240,0
3412,1998-04-10,18.98,-74.25,0,0
3413,2002-03-06,18.98,-74.99,12419,0
3414,2005-03-07,18.98,-75.08,3000,0
3415,2002-04-14,18.99,-76.67,540,0
3416,2005-03-07,18.99,-75.11,3240,0
3417,2005-03-07,18.99,-75.14,4050,0
3418,1994-04-05,19,-74.93,0,0
3419,2000-11-03,19.01,-58.68,0,0
3420,2002-03-07,19.01,-77.9,1620,0
3421,2005-03-08,19.01,-75.52,1543,0
3422,1992-12-21,19.02,-68.55,1620,0
3423,2005-03-07,19.02,-75.31,0,0
3424,1996-12-25,19.03,-79.17,0,0
3425,2001-12-16,19.03,-77.84,0,0
3426,2002-03-05,19.03,-74.49,675,0
3427,2008-12-09,19.03,-80.42,364,0
3428,1999-11-02,19.04,-59.72,1080,0
